scheme_code,scheme_name,date,nav
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-12-2015,3086.871
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-12-2015,3086.2556
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-12-2015,3085.6465
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-12-2015,3084.3877
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-12-2015,3083.768
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-12-2015,3083.1526
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-12-2015,3082.5388
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-11-2015,3081.933
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-11-2015,3081.323
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-11-2015,3080.137
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-11-2015,3079.5044
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-11-2015,3078.866
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-11-2015,3078.219
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-11-2015,3077.597
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-11-2015,3076.982
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-11-2015,3075.6873
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-11-2015,3075.1328
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-11-2015,3074.5085
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-11-2015,3073.8901
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-11-2015,3073.2585
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-11-2015,3072.6355
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-11-2015,3071.3643
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-11-2015,3070.7244
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-11-2015,3069.476
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-11-2015,3068.8374
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-11-2015,3068.2148
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-11-2015,3066.9314
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-11-2015,3066.2883
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-11-2015,3065.6646
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-11-2015,3065.0469
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-11-2015,3064.428
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-11-2015,3063.8108
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-10-2015,3062.5205
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-10-2015,3061.871
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-10-2015,3061.2512
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-10-2015,3060.6123
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-10-2015,3059.992
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-10-2015,3059.3499
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-10-2015,3058.104
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-10-2015,3057.4802
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-10-2015,3056.838
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-10-2015,3056.1958
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-10-2015,3055.572
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-10-2015,3054.9507
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-10-2015,3053.6682
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-10-2015,3053.027
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-10-2015,3052.405
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-10-2015,3051.7764
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-10-2015,3051.1526
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-10-2015,3050.5247
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-10-2015,3049.2566
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-10-2015,3048.6108
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-10-2015,3047.9812
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-10-2015,3047.348
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-10-2015,3046.717
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-10-2015,3046.0815
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-10-2015,3044.1152
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-09-2015,3043.4443
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-09-2015,3042.6719
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-09-2015,3041.805
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-09-2015,3041.166
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-09-2015,3039.2222
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-09-2015,3038.592
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-09-2015,3037.9614
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-09-2015,3037.3315
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-09-2015,3036.6963
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-09-2015,3035.4111
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-09-2015,3034.7668
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-09-2015,3034.1443
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-09-2015,3033.523
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-09-2015,3032.8914
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-09-2015,3032.27
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-09-2015,3030.9724
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-09-2015,3030.3752
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-09-2015,3029.7793
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-09-2015,3029.156
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-09-2015,3028.535
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-09-2015,3027.91
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-09-2015,3026.5984
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-09-2015,3025.9734
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-09-2015,3025.3462
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-09-2015,3024.7217
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-08-2015,3024.094
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-08-2015,3023.47
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-08-2015,30.2219
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-08-2015,30.2156
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-08-2015,30.2093
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-08-2015,30.203
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-08-2015,30.1967
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-08-2015,30.1905
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-08-2015,30.1777
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-08-2015,30.1712
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-08-2015,30.1649
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-08-2015,30.1587
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-08-2015,30.1524
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-08-2015,30.1463
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-08-2015,30.1332
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-08-2015,30.1267
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-08-2015,30.1204
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-08-2015,30.1139
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-08-2015,30.1076
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-08-2015,30.1011
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-08-2015,30.0879
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-08-2015,30.0813
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-08-2015,30.075
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-08-2015,30.0685
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-08-2015,30.062
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-08-2015,30.0556
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-07-2015,30.0425
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-07-2015,30.0361
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-07-2015,30.0296
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-07-2015,30.0231
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-07-2015,30.0166
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-07-2015,30.0102
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-07-2015,29.997
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-07-2015,29.9904
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-07-2015,29.9839
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-07-2015,29.9774
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-07-2015,29.9708
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-07-2015,29.9643
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-07-2015,29.9511
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-07-2015,29.9445
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-07-2015,29.938
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-07-2015,29.9315
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-07-2015,29.9249
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-07-2015,29.9184
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-07-2015,29.9052
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-07-2015,29.8986
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-07-2015,29.8921
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-07-2015,29.8856
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-07-2015,29.8791
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-07-2015,29.8724
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-07-2015,29.8595
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-07-2015,29.8528
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-07-2015,29.8462
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-06-2015,29.8396
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-06-2015,29.8317
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-06-2015,29.8251
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-06-2015,29.8121
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-06-2015,29.8054
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-06-2015,29.7989
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-06-2015,29.7923
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-06-2015,29.7858
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-06-2015,29.7793
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-06-2015,29.7664
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-06-2015,29.7597
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-06-2015,29.7532
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-06-2015,29.7466
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-06-2015,29.7401
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-06-2015,29.7336
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-06-2015,29.7203
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-06-2015,29.7137
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-06-2015,29.7071
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-06-2015,29.7004
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-06-2015,29.6937
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-06-2015,29.6871
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-06-2015,29.6739
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-06-2015,29.6673
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-06-2015,29.6605
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-06-2015,29.6537
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-06-2015,29.647
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-05-2015,29.64
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-05-2015,29.6269
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-05-2015,29.6199
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-05-2015,29.6131
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-05-2015,29.6063
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-05-2015,29.5994
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-05-2015,29.5925
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-05-2015,29.5794
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-05-2015,29.5726
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-05-2015,29.5655
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-05-2015,29.5588
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-05-2015,29.5519
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-05-2015,29.5448
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-05-2015,29.531
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-05-2015,29.5243
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-05-2015,29.5174
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-05-2015,29.5106
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-05-2015,29.5038
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-05-2015,29.497
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-05-2015,29.4835
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-05-2015,29.4768
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-05-2015,29.4702
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-05-2015,29.4635
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-05-2015,29.4569
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-04-2015,29.4294
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-04-2015,29.4227
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-04-2015,29.4158
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-04-2015,29.409
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-04-2015,29.4023
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-04-2015,29.3887
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-04-2015,29.3819
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-04-2015,29.3751
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-04-2015,29.3684
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-04-2015,29.3616
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-04-2015,29.3548
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-04-2015,29.3411
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-04-2015,29.3343
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-04-2015,29.3276
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-04-2015,29.3208
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-04-2015,29.314
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-04-2015,29.3073
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-04-2015,29.2936
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-04-2015,29.2871
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-04-2015,29.2801
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-04-2015,29.2735
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-04-2015,29.2665
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-04-2015,29.2588
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-03-2015,29.2191
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-03-2015,29.2056
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-03-2015,29.1978
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-03-2015,29.1838
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-03-2015,29.1768
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-03-2015,29.1698
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-03-2015,29.1631
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-03-2015,29.1566
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-03-2015,29.15
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-03-2015,29.1361
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-03-2015,29.1293
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-03-2015,29.1225
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-03-2015,29.1157
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-03-2015,29.1089
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-03-2015,29.1021
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-03-2015,29.0881
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-03-2015,29.0813
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-03-2015,29.0746
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-03-2015,29.068
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-03-2015,29.0612
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-03-2015,29.0546
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-03-2015,29.034
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-03-2015,29.0269
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-03-2015,29.0196
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-03-2015,29.0128
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-03-2015,29.0062
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-02-2015,28.9925
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-02-2015,28.9857
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-02-2015,28.9789
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-02-2015,28.9723
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-02-2015,28.9657
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-02-2015,28.9591
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-02-2015,28.9458
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-02-2015,28.9392
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-02-2015,28.9326
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-02-2015,28.926
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-02-2015,28.9195
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-02-2015,28.9129
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-02-2015,28.8997
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-02-2015,28.8931
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-02-2015,28.8865
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-02-2015,28.8799
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-02-2015,28.8733
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-02-2015,28.8667
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-02-2015,28.8535
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-02-2015,28.8469
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-02-2015,28.8403
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-02-2015,28.8337
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-02-2015,28.8272
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-02-2015,28.8206
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-01-2015,28.8074
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-01-2015,28.8007
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-01-2015,28.7941
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-01-2015,28.7875
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-01-2015,28.7808
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-01-2015,28.7612
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-01-2015,28.7546
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-01-2015,28.748
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-01-2015,28.7414
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-01-2015,28.7348
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-01-2015,28.7282
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-01-2015,28.715
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-01-2015,28.7084
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-01-2015,28.7017
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-01-2015,28.6951
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-01-2015,28.6885
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-01-2015,28.6819
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-01-2015,28.6687
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-01-2015,28.6621
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-01-2015,28.6555
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-01-2015,28.6489
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-01-2015,28.6423
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-01-2015,28.6357
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-01-2015,28.6226
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-01-2015,28.616
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-12-2014,28.6091
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-12-2014,28.6019
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-12-2014,28.5952
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-12-2014,28.5886
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-12-2014,28.5754
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-12-2014,28.569
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-12-2014,28.5624
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-12-2014,28.5559
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-12-2014,28.5493
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-12-2014,28.543
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-12-2014,28.5299
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-12-2014,28.5234
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-12-2014,28.5169
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-12-2014,28.5104
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-12-2014,28.5039
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-12-2014,28.4975
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-12-2014,28.4846
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-12-2014,28.4779
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-12-2014,28.4713
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-12-2014,28.4648
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-12-2014,28.4582
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-12-2014,28.4517
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-12-2014,28.4387
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-12-2014,28.4321
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-12-2014,28.4256
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-12-2014,28.419
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-12-2014,28.4124
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-11-2014,28.4057
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-11-2014,28.3926
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-11-2014,28.3861
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-11-2014,28.3795
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-11-2014,28.373
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-11-2014,28.3664
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-11-2014,28.3598
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-11-2014,28.3465
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-11-2014,28.3398
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-11-2014,28.3332
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-11-2014,28.3265
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-11-2014,28.3199
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-11-2014,28.3132
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-11-2014,28.3
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-11-2014,28.2934
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-11-2014,28.2868
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-11-2014,28.2802
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-11-2014,28.2736
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-11-2014,28.2669
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-11-2014,28.2538
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-11-2014,28.247
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-11-2014,28.2404
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-11-2014,28.2336
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-11-2014,28.227
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-11-2014,28.2203
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-10-2014,28.2069
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-10-2014,28.2001
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-10-2014,28.1934
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-10-2014,28.1867
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-10-2014,28.1801
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-10-2014,28.1734
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-10-2014,28.1466
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-10-2014,28.1404
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-10-2014,28.1338
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-10-2014,28.1272
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-10-2014,28.114
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-10-2014,28.1073
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-10-2014,28.1006
